#--------------------------------------------------------------------------------------------------------------------------------------------------------------
# Results of thermal analysis
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
#Location, 	 Radius, mm	 Conv. heat	 Conv. heat	 Rad. heat 	 Total heat	     Twg, K	     Twi, K	     Twc, K	      Tc, K	    pc, MPa	    wc, m/s	 rho, kg/m^3	                       Comments
#        mm	           	  coeff., k	  flux, kW/	 flux, kW/m	  flux, kW/	           	           	           	           	           	           	            
#          	           	    W/m^2-K	        m^2	         ^2	        m^2	           	           	           	           	           	           	            
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
    8.5316	    44.4159	     6.3181	  9804.1621	     0.0000	  9804.1621	   979.2119	   979.2119	   930.1910	   902.2001	     1.1959	   289.3107	     7.3723	 regenerative cooling, opposite flow
    8.7654	    44.4159	     6.3175	  9868.9587	     0.0000	  9868.9587	   979.2765	   979.2765	   929.9317	   901.7533	     1.2058	   286.7725	     7.4375	 regenerative cooling, opposite flow
    8.9991	    44.4159	     6.3169	  9931.3539	     0.0000	  9931.3539	   979.3195	   979.3195	   929.6628	   901.3036	     1.2157	   284.2949	     7.5023	 regenerative cooling, opposite flow
    9.2328	    44.4159	     6.3163	  9991.4872	     0.0000	  9991.4872	   979.3421	   979.3421	   929.3846	   900.8510	     1.2255	   281.8755	     7.5667	 regenerative cooling, opposite flow
    9.4666	    44.4159	     6.3157	 10049.4875	     0.0000	 10049.4875	   979.3452	   979.3452	   929.0978	   900.3957	     1.2352	   279.5122	     7.6307	 regenerative cooling, opposite flow
    9.7003	    44.4159	     6.3151	 10105.4740	     0.0000	 10105.4740	   979.3300	   979.3300	   928.8027	   899.9378	     1.2448	   277.2026	     7.6943	 regenerative cooling, opposite flow
    9.9341	    44.4159	     6.3145	 10159.5568	     0.0000	 10159.5568	   979.2974	   979.2974	   928.4996	   899.4774	     1.2543	   274.9448	     7.7575	 regenerative cooling, opposite flow
   10.1678	    44.4159	     6.3139	 10211.8382	     0.0000	 10211.8382	   979.2483	   979.2483	   928.1891	   899.0145	     1.2637	   272.7369	     7.8203	 regenerative cooling, opposite flow
   10.4015	    44.4159	     6.3133	 10262.4132	     0.0000	 10262.4132	   979.1835	   979.1835	   927.8714	   898.5492	     1.2731	   270.5769	     7.8827	 regenerative cooling, opposite flow
   10.6353	    44.4159	     6.3127	 10311.3702	     0.0000	 10311.3702	   979.1038	   979.1038	   927.5469	   898.0815	     1.2824	   268.4631	     7.9448	 regenerative cooling, opposite flow
   10.8690	    44.4159	     6.3121	 10358.7912	     0.0000	 10358.7912	   979.0098	   979.0098	   927.2158	   897.6117	     1.2917	   266.3939	     8.0065	 regenerative cooling, opposite flow
   11.1028	    44.4159	     6.3115	 10404.7531	     0.0000	 10404.7531	   978.9022	   978.9022	   926.8785	   897.1396	     1.3008	   264.3677	     8.0678	 regenerative cooling, opposite flow
   11.3365	    44.4159	     6.3109	 10449.3274	     0.0000	 10449.3274	   978.7818	   978.7818	   926.5351	   896.6654	     1.3099	   262.3831	     8.1288	 regenerative cooling, opposite flow
   11.5703	    44.4159	     6.3103	 10492.5809	     0.0000	 10492.5809	   978.6489	   978.6489	   926.1860	   896.1892	     1.3189	   260.4385	     8.1895	 regenerative cooling, opposite flow
   11.8040	    44.4159	     6.3097	 10534.5764	     0.0000	 10534.5764	   978.5043	   978.5043	   925.8314	   895.7109	     1.3279	   258.5326	     8.2499	 regenerative cooling, opposite flow
   12.0377	    44.4159	     6.3091	 10575.3725	     0.0000	 10575.3725	   978.3484	   978.3484	   925.4715	   895.2307	     1.3368	   256.6641	     8.3100	 regenerative cooling, opposite flow
   12.2715	    44.4159	     6.3085	 10615.0242	     0.0000	 10615.0242	   978.1816	   978.1816	   925.1065	   894.7486	     1.3456	   254.8318	     8.3697	 regenerative cooling, opposite flow
   12.5052	    44.4159	     6.3080	 10653.5832	     0.0000	 10653.5832	   978.0045	   978.0045	   924.7366	   894.2646	     1.3544	   253.0345	     8.4292	 regenerative cooling, opposite flow
   12.7390	    44.4159	     6.3074	 10691.0981	     0.0000	 10691.0981	   977.8175	   977.8175	   924.3620	   893.7789	     1.3631	   251.2711	     8.4883	 regenerative cooling, opposite flow
   12.9727	    44.4159	     6.3068	 10727.6146	     0.0000	 10727.6146	   977.6209	   977.6209	   923.9828	   893.2913	     1.3718	   249.5405	     8.5472	 regenerative cooling, opposite flow
   13.2065	    44.4159	     6.3062	 10763.1756	     0.0000	 10763.1756	   977.4151	   977.4151	   923.5993	   892.8020	     1.3803	   247.8417	     8.6058	 regenerative cooling, opposite flow
